{'loss': '8.941e-09', 'grad_norm': '0', 'learning_rate': '3.5e-05', 'num_tokens': '6.052e+05', 'completions/mean_length': '200', 'completions/min_length': '200', 'completions/max_length': '200', 'completions/clipped_ratio': '1', 'completions/mean_terminated_length': '0', 'completions/min_terminated_length': '0', 'completions/max_terminated_length': '0', 'rewards/reward_fn/mean': '0.241', 'rewards/reward_fn/std': '0.09273', 'reward': '0.241', 'reward_std': '0.09273', 'frac_reward_zero_std': '0.6', 'entropy': '0.0319', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '28.97', 'epoch': '0.4'}
{'loss': '-1.49e-08', 'grad_norm': '0', 'learning_rate': '3.308e-05', 'num_tokens': '6.555e+05', 'completions/mean_length': '200', 'completions/min_length': '200', 'completions/max_length': '200', 'completions/clipped_ratio': '1', 'completions/mean_terminated_length': '0', 'completions/min_terminated_length': '0', 'completions/max_terminated_length': '0', 'rewards/reward_fn/mean': '0.59', 'rewards/reward_fn/std': '0.1699', 'reward': '0.59', 'reward_std': '0.1699', 'frac_reward_zero_std': '0.4', 'entropy': '0.01676', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '28.94', 'epoch': '0.4333'}
{'loss': '0', 'grad_norm': '0', 'learning_rate': '3.115e-05', 'num_tokens': '7.056e+05', 'completions/mean_length': '200', 'completions/min_length': '200', 'completions/max_length': '200', 'completions/clipped_ratio': '1', 'completions/mean_terminated_length': '0', 'completions/min_terminated_length': '0', 'completions/max_terminated_length': '0', 'rewards/reward_fn/mean': '0.4917', 'rewards/reward_fn/std': '0', 'reward': '0.4917', 'reward_std': '0', 'frac_reward_zero_std': '1', 'entropy': '0.01441', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '31.37', 'epoch': '0.4667'}
{'loss': '0', 'grad_norm': '0', 'learning_rate': '2.923e-05', 'num_tokens': '7.566e+05', 'completions/mean_length': '200', 'completions/min_length': '200', 'completions/max_length': '200', 'completions/clipped_ratio': '1', 'completions/mean_terminated_length': '0', 'completions/min_terminated_length': '0', 'completions/max_terminated_length': '0', 'rewards/reward_fn/mean': '0.475', 'rewards/reward_fn/std': '0', 'reward': '0.475', 'reward_std': '0', 'frac_reward_zero_std': '1', 'entropy': '0.02192', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '31.81', 'epoch': '0.5'}
{'loss': '8.941e-09', 'grad_norm': '0', 'learning_rate': '2.731e-05', 'num_tokens': '8.075e+05', 'completions/mean_length': '200', 'completions/min_length': '200', 'completions/max_length': '200', 'completions/clipped_ratio': '1', 'completions/mean_terminated_length': '0', 'completions/min_terminated_length': '0', 'completions/max_terminated_length': '0', 'rewards/reward_fn/mean': '0.31', 'rewards/reward_fn/std': '0.07651', 'reward': '0.31', 'reward_std': '0.07651', 'frac_reward_zero_std': '0.4', 'entropy': '0.0389', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '29.01', 'epoch': '0.5333'}
{'loss': '0', 'grad_norm': '0', 'learning_rate': '2.538e-05', 'num_tokens': '8.576e+05', 'completions/mean_length': '200', 'completions/min_length': '200', 'completions/max_length': '200', 'completions/clipped_ratio': '1', 'completions/mean_terminated_length': '0', 'completions/min_terminated_length': '0', 'completions/max_terminated_length': '0', 'rewards/reward_fn/mean': '0.4333', 'rewards/reward_fn/std': '0', 'reward': '0.4333', 'reward_std': '0', 'frac_reward_zero_std': '1', 'entropy': '0.01847', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '29.42', 'epoch': '0.5667'}
{'loss': '-1.043e-08', 'grad_norm': '0', 'learning_rate': '2.346e-05', 'num_tokens': '9.089e+05', 'completions/mean_length': '200', 'completions/min_length': '200', 'completions/max_length': '200', 'completions/clipped_ratio': '1', 'completions/mean_terminated_length': '0', 'completions/min_terminated_length': '0', 'completions/max_terminated_length': '0', 'rewards/reward_fn/mean': '0.5344', 'rewards/reward_fn/std': '0.02652', 'reward': '0.5344', 'reward_std': '0.02652', 'frac_reward_zero_std': '0.8', 'entropy': '0.03732', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '29.15', 'epoch': '0.6'}
{'loss': '-2.384e-08', 'grad_norm': '0.334', 'learning_rate': '2.154e-05', 'num_tokens': '9.599e+05', 'completions/mean_length': '200', 'completions/min_length': '200', 'completions/max_length': '200', 'completions/clipped_ratio': '1', 'completions/mean_terminated_length': '0', 'completions/min_terminated_length': '0', 'completions/max_terminated_length': '0', 'rewards/reward_fn/mean': '0.3725', 'rewards/reward_fn/std': '0.07778', 'reward': '0.3725', 'reward_std': '0.07778', 'frac_reward_zero_std': '0.6', 'entropy': '0.04036', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '29.18', 'epoch': '0.6333'}
{'loss': '1.639e-08', 'grad_norm': '0.3125', 'learning_rate': '1.962e-05', 'num_tokens': '1.01e+06', 'completions/mean_length': '200', 'completions/min_length': '200', 'completions/max_length': '200', 'completions/clipped_ratio': '1', 'completions/mean_terminated_length': '0', 'completions/min_terminated_length': '0', 'completions/max_terminated_length': '0', 'rewards/reward_fn/mean': '0.7833', 'rewards/reward_fn/std': '0.04714', 'reward': '0.7833', 'reward_std': '0.04714', 'frac_reward_zero_std': '0.8', 'entropy': '0.02022', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '29.02', 'epoch': '0.6667'}
{'loss': '0', 'grad_norm': '0', 'learning_rate': '1.769e-05', 'num_tokens': '1.06e+06', 'completions/mean_length': '200', 'completions/min_length': '200', 'completions/max_length': '200', 'completions/clipped_ratio': '1', 'completions/mean_terminated_length': '0', 'completions/min_terminated_length': '0', 'completions/max_terminated_length': '0', 'rewards/reward_fn/mean': '1', 'rewards/reward_fn/std': '0', 'reward': '1', 'reward_std': '0', 'frac_reward_zero_std': '1', 'entropy': '0.01938', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '28.97', 'epoch': '0.7'}
{'loss': '0', 'grad_norm': '0', 'learning_rate': '1.577e-05', 'num_tokens': '1.11e+06', 'completions/mean_length': '200', 'completions/min_length': '200', 'completions/max_length': '200', 'completions/clipped_ratio': '1', 'completions/mean_terminated_length': '0', 'completions/min_terminated_length': '0', 'completions/max_terminated_length': '0', 'rewards/reward_fn/mean': '0.4125', 'rewards/reward_fn/std': '0.03536', 'reward': '0.4125', 'reward_std': '0.03536', 'frac_reward_zero_std': '0.8', 'entropy': '0.0361', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '28.99', 'epoch': '0.7333'}
{'loss': '0', 'grad_norm': '0', 'learning_rate': '1.385e-05', 'num_tokens': '1.16e+06', 'completions/mean_length': '200', 'completions/min_length': '200', 'completions/max_length': '200', 'completions/clipped_ratio': '1', 'completions/mean_terminated_length': '0', 'completions/min_terminated_length': '0', 'completions/max_terminated_length': '0', 'rewards/reward_fn/mean': '1', 'rewards/reward_fn/std': '0', 'reward': '1', 'reward_std': '0', 'frac_reward_zero_std': '1', 'entropy': '0.01725', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '29.29', 'epoch': '0.7667'}
{'loss': '0', 'grad_norm': '0', 'learning_rate': '1.192e-05', 'num_tokens': '1.21e+06', 'completions/mean_length': '200', 'completions/min_length': '200', 'completions/max_length': '200', 'completions/clipped_ratio': '1', 'completions/mean_terminated_length': '0', 'completions/min_terminated_length': '0', 'completions/max_terminated_length': '0', 'rewards/reward_fn/mean': '0.9', 'rewards/reward_fn/std': '0', 'reward': '0.9', 'reward_std': '0', 'frac_reward_zero_std': '1', 'entropy': '0.01554', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '29.34', 'epoch': '0.8'}
{'loss': '8.941e-09', 'grad_norm': '0', 'learning_rate': '1e-05', 'num_tokens': '1.261e+06', 'completions/mean_length': '200', 'completions/min_length': '200', 'completions/max_length': '200', 'completions/clipped_ratio': '1', 'completions/mean_terminated_length': '0', 'completions/min_terminated_length': '0', 'completions/max_terminated_length': '0', 'rewards/reward_fn/mean': '0.795', 'rewards/reward_fn/std': '0.009258', 'reward': '0.795', 'reward_std': '0.009258', 'frac_reward_zero_std': '0.8', 'entropy': '0.02346', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '29.42', 'epoch': '0.8333'}
{'loss': '-2.98e-09', 'grad_norm': '0', 'learning_rate': '8.077e-06', 'num_tokens': '1.311e+06', 'completions/mean_length': '200', 'completions/min_length': '200', 'completions/max_length': '200', 'completions/clipped_ratio': '1', 'completions/mean_terminated_length': '0', 'completions/min_terminated_length': '0', 'completions/max_terminated_length': '0', 'rewards/reward_fn/mean': '0.85', 'rewards/reward_fn/std': '0.09258', 'reward': '0.85', 'reward_std': '0.09258', 'frac_reward_zero_std': '0.8', 'entropy': '0.02489', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '29.39', 'epoch': '0.8667'}
{'loss': '-5.96e-09', 'grad_norm': '0', 'learning_rate': '6.154e-06', 'num_tokens': '1.36e+06', 'completions/mean_length': '200', 'completions/min_length': '200', 'completions/max_length': '200', 'completions/clipped_ratio': '1', 'completions/mean_terminated_length': '0', 'completions/min_terminated_length': '0', 'completions/max_terminated_length': '0', 'rewards/reward_fn/mean': '0.787', 'rewards/reward_fn/std': '0.1702', 'reward': '0.787', 'reward_std': '0.1702', 'frac_reward_zero_std': '0.6', 'entropy': '0.02045', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '29.38', 'epoch': '0.9'}
{'loss': '2.98e-09', 'grad_norm': '0', 'learning_rate': '4.231e-06', 'num_tokens': '1.411e+06', 'completions/mean_length': '200', 'completions/min_length': '200', 'completions/max_length': '200', 'completions/clipped_ratio': '1', 'completions/mean_terminated_length': '0', 'completions/min_terminated_length': '0', 'completions/max_terminated_length': '0', 'rewards/reward_fn/mean': '0.6', 'rewards/reward_fn/std': '0.1069', 'reward': '0.6', 'reward_std': '0.1069', 'frac_reward_zero_std': '0.8', 'entropy': '0.03099', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '29.26', 'epoch': '0.9333'}
{'loss': '0', 'grad_norm': '0', 'learning_rate': '2.308e-06', 'num_tokens': '1.461e+06', 'completions/mean_length': '200', 'completions/min_length': '200', 'completions/max_length': '200', 'completions/clipped_ratio': '1', 'completions/mean_terminated_length': '0', 'completions/min_terminated_length': '0', 'completions/max_terminated_length': '0', 'rewards/reward_fn/mean': '0.9', 'rewards/reward_fn/std': '0', 'reward': '0.9', 'reward_std': '0', 'frac_reward_zero_std': '1', 'entropy': '0.01857', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '28.76', 'epoch': '0.9667'}
{'loss': '0', 'grad_norm': '0', 'learning_rate': '3.846e-07', 'num_tokens': '1.512e+06', 'completions/mean_length': '200', 'completions/min_length': '200', 'completions/max_length': '200', 'completions/clipped_ratio': '1', 'completions/mean_terminated_length': '0', 'completions/min_terminated_length': '0', 'completions/max_terminated_length': '0', 'rewards/reward_fn/mean': '1', 'rewards/reward_fn/std': '0', 'reward': '1', 'reward_std': '0', 'frac_reward_zero_std': '1', 'entropy': '0.01532', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '28.94', 'epoch': '1'}
{'loss': '0', 'grad_norm': '0', 'learning_rate': '1e-05', 'num_tokens': '1.38e+04', 'completions/mean_length': '200', 'completions/min_length': '200', 'completions/max_length': '200', 'completions/clipped_ratio': '1', 'completions/mean_terminated_length': '0', 'completions/min_terminated_length': '0', 'completions/max_terminated_length': '0', 'rewards/reward_fn/mean': '1', 'rewards/reward_fn/std': '0', 'reward': '1', 'reward_std': '0', 'frac_reward_zero_std': '1', 'entropy': '0.01628', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '126.6', 'epoch': '0.03333'}
{'loss': '0', 'grad_norm': '0', 'learning_rate': '2.25e-05', 'num_tokens': '2.76e+04', 'completions/mean_length': '200', 'completions/min_length': '200', 'completions/max_length': '200', 'completions/clipped_ratio': '1', 'completions/mean_terminated_length': '0', 'completions/min_terminated_length': '0', 'completions/max_terminated_length': '0', 'rewards/reward_fn/mean': '1', 'rewards/reward_fn/std': '0', 'reward': '1', 'reward_std': '0', 'frac_reward_zero_std': '1', 'entropy': '0.02508', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '124', 'epoch': '0.06667'}
{'loss': '0', 'grad_norm': '0', 'learning_rate': '3.5e-05', 'num_tokens': '4.14e+04', 'completions/mean_length': '200', 'completions/min_length': '200', 'completions/max_length': '200', 'completions/clipped_ratio': '1', 'completions/mean_terminated_length': '0', 'completions/min_terminated_length': '0', 'completions/max_terminated_length': '0', 'rewards/reward_fn/mean': '1', 'rewards/reward_fn/std': '0', 'reward': '1', 'reward_std': '0', 'frac_reward_zero_std': '1', 'entropy': '0.02024', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '124.6', 'epoch': '0.1'}
{'loss': '0', 'grad_norm': '0', 'learning_rate': '4.75e-05', 'num_tokens': '5.52e+04', 'completions/mean_length': '200', 'completions/min_length': '200', 'completions/max_length': '200', 'completions/clipped_ratio': '1', 'completions/mean_terminated_length': '0', 'completions/min_terminated_length': '0', 'completions/max_terminated_length': '0', 'rewards/reward_fn/mean': '1', 'rewards/reward_fn/std': '0', 'reward': '1', 'reward_std': '0', 'frac_reward_zero_std': '1', 'entropy': '0.03603', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '119.2', 'epoch': '0.1333'}
{'loss': '0', 'grad_norm': '0', 'learning_rate': '4.846e-05', 'num_tokens': '6.9e+04', 'completions/mean_length': '200', 'completions/min_length': '200', 'completions/max_length': '200', 'completions/clipped_ratio': '1', 'completions/mean_terminated_length': '0', 'completions/min_terminated_length': '0', 'completions/max_terminated_length': '0', 'rewards/reward_fn/mean': '1', 'rewards/reward_fn/std': '0', 'reward': '1', 'reward_std': '0', 'frac_reward_zero_std': '1', 'entropy': '0.01585', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '119.2', 'epoch': '0.1667'}
{'loss': '0', 'grad_norm': '0', 'learning_rate': '4.654e-05', 'num_tokens': '8.28e+04', 'completions/mean_length': '200', 'completions/min_length': '200', 'completions/max_length': '200', 'completions/clipped_ratio': '1', 'completions/mean_terminated_length': '0', 'completions/min_terminated_length': '0', 'completions/max_terminated_length': '0', 'rewards/reward_fn/mean': '1', 'rewards/reward_fn/std': '0', 'reward': '1', 'reward_std': '0', 'frac_reward_zero_std': '1', 'entropy': '0.03756', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '119.8', 'epoch': '0.2'}
{'loss': '0', 'grad_norm': '0', 'learning_rate': '4.462e-05', 'num_tokens': '9.66e+04', 'completions/mean_length': '200', 'completions/min_length': '200', 'completions/max_length': '200', 'completions/clipped_ratio': '1', 'completions/mean_terminated_length': '0', 'completions/min_terminated_length': '0', 'completions/max_terminated_length': '0', 'rewards/reward_fn/mean': '1', 'rewards/reward_fn/std': '0', 'reward': '1', 'reward_std': '0', 'frac_reward_zero_std': '1', 'entropy': '0.01708', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '125.8', 'epoch': '0.2333'}
{'loss': '0', 'grad_norm': '0', 'learning_rate': '4.269e-05', 'num_tokens': '1.104e+05', 'completions/mean_length': '200', 'completions/min_length': '200', 'completions/max_length': '200', 'completions/clipped_ratio': '1', 'completions/mean_terminated_length': '0', 'completions/min_terminated_length': '0', 'completions/max_terminated_length': '0', 'rewards/reward_fn/mean': '1', 'rewards/reward_fn/std': '0', 'reward': '1', 'reward_std': '0', 'frac_reward_zero_std': '1', 'entropy': '0.02552', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '124.3', 'epoch': '0.2667'}
{'loss': '0', 'grad_norm': '0', 'learning_rate': '4.077e-05', 'num_tokens': '1.242e+05', 'completions/mean_length': '200', 'completions/min_length': '200', 'completions/max_length': '200', 'completions/clipped_ratio': '1', 'completions/mean_terminated_length': '0', 'completions/min_terminated_length': '0', 'completions/max_terminated_length': '0', 'rewards/reward_fn/mean': '1', 'rewards/reward_fn/std': '0', 'reward': '1', 'reward_std': '0', 'frac_reward_zero_std': '1', 'entropy': '0.01869', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '126.5', 'epoch': '0.3'}
